,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
1124,ga,1,21.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,98598.0,Unknown,253749.0,0,28771
1125,az,0,21.0,1,Republican,Other,Azerb,Republican,61536.0,Apartment,257178.0,0,200190
1126,fl,1,43.0,0,Republican,European,English/Welsh,Republican,202000.0,Residential,289350.0,0,287164
1127,ia,1,80.0,0,Republican,European,English/Welsh,Republican,74772.0,Residential,87500.0,1,331640
1128,wa,1,52.0,0,Non-Partisan,East and South Asian,Chinese,Independent,99807.0,Residential,1139114.0,0,410216
1129,nc,1,64.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,57000.0,Residential,188964.0,0,272345
1130,mi,1,37.0,0,Democratic,European,German,Democratic,42958.0,Apartment,88651.0,0,171285
1131,fl,1,55.0,0,Republican,European,German,Republican,128265.0,Residential,425000.0,1,295744
1132,oh,1,61.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,55312.0,Apartment,74445.0,0,166375
1133,pa,1,26.0,0,Non-Partisan,European,English/Welsh,Independent,86000.0,Residential,151003.0,0,256619
1134,fl,1,36.0,1,Non-Partisan,European,Scots,Independent,22000.0,Residential,242557.0,0,286885
1135,nc,1,54.0,1,Non-Partisan,European,English/Welsh,Independent,222000.0,Residential,289135.0,0,268340
1136,nc,1,65.0,0,Democratic,European,Scots,Democratic,120000.0,Residential,222563.0,1,274304
1137,ca,1,26.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,43381.0,Unknown,241614.0,0,104760
1138,la,1,61.0,1,Non-Partisan,European,French,Independent,124000.0,Residential,259374.0,0,354816
1139,pa,0,28.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,40376.0,Apartment,75999.0,0,136134
1140,ca,1,61.0,1,Republican,European,Scots,Democratic & Republican & Independent,204254.0,Residential,1000000.0,0,388814
1141,ny,1,24.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,83000.0,Duplex,489384.0,0,8522
1142,fl,1,77.0,1,Republican,European,English/Welsh,Republican,43000.0,Residential,222446.0,0,292775
1143,ma,1,74.0,1,Democratic,European,Italian,Democratic,68000.0,Condominium,284513.0,0,227080
1144,vt,1,62.0,0,Republican,European,English/Welsh,Republican,88000.0,Residential,289283.0,1,230093
1145,fl,0,31.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,39000.0,Apartment,222072.0,0,155725
1146,la,1,33.0,1,Republican,,,Republican,107000.0,Residential,94540.0,0,73257
1147,md,1,71.0,1,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,87000.0,Apartment,449959.0,0,138928
1148,tx,1,74.0,0,Republican,European,English/Welsh,Republican,97000.0,Residential,749208.0,0,367079
1149,ga,1,45.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,64000.0,Residential,186546.0,0,281241
1150,ca,1,57.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,147000.0,Residential,599863.0,0,390050
1151,wa,0,21.0,1,Democratic,East and South Asian,Chinese,Democratic,,Apartment,,0,220565
1152,mi,0,20.0,1,Democratic,East and South Asian,Korean,Democratic & Republican & Independent,62856.0,Residential,164749.0,0,57422
1153,sc,1,69.0,1,Republican,European,English/Welsh,Republican,22000.0,Residential,145237.0,0,277648
1154,oh,1,33.0,0,Democratic,Other,Russian (omitting former Soviet States),Democratic,79000.0,Residential,119359.0,0,311629
1155,ca,1,28.0,0,Democratic,European,English/Welsh,Democratic,137000.0,Residential,448579.0,0,105380
1156,fl,1,44.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,98876.0,Apartment,367373.0,0,155640
1157,ks,0,31.0,1,Non-Partisan,European,English/Welsh,Independent,96000.0,Residential,168557.0,1,72255
1158,wy,1,65.0,1,Democratic,European,English/Welsh,Democratic,14000.0,Residential,156112.0,1,379194
1159,ma,1,59.0,1,Unknown,European,Greek,Democratic & Independent,136853.0,Unknown,450473.0,0,1518
1160,ms,1,60.0,0,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,58000.0,Residential,256409.0,0,305073
1161,az,1,31.0,1,Non-Partisan,European,Italian,Independent,51785.0,Unknown,103570.0,0,92200
1162,ca,1,61.0,0,Non-Partisan,East and South Asian,Indian/Hindu,Democratic & Independent,122000.0,Residential,638220.0,0,392922
1163,mi,1,66.0,1,Republican,European,English/Welsh,Republican,39000.0,Residential,180558.0,0,326006
1164,vt,0,50.0,0,Non-Partisan,European,Irish,Independent,,Unknown,,0,384
1165,oh,1,80.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,27499.0,Unknown,60713.0,0,49711
1166,fl,0,30.0,1,Non-Partisan,European,English/Welsh,Independent,42755.0,Apartment,111037.0,0,151241
1167,il,0,34.0,0,Non-Partisan,,,Independent,120818.0,Apartment,306666.0,0,181389
1168,tx,1,59.0,1,Republican,European,Scots,Republican,48000.0,Residential,152129.0,0,369143
1169,ny,1,69.0,1,Non-Partisan,European,Italian,Independent,127499.0,Apartment,325000.0,0,125752
1170,ca,1,26.0,1,Republican,,,Republican,201549.0,Unknown,1211737.0,0,102257
1171,al,1,30.0,1,Republican,Likely African-American,African or Af-Am Self Reported,Republican,37000.0,Duplex,125350.0,0,159999
1172,tx,1,31.0,0,Republican,European,English/Welsh,Republican,185000.0,Residential,440073.0,1,368376
1173,mt,1,59.0,1,Non-Partisan,,,Independent,21000.0,Residential,179521.0,0,64488
1174,tx,1,32.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,66000.0,Residential,166602.0,0,367686
1175,ar,0,40.0,0,Non-Partisan,European,English/Welsh,Independent,42000.0,Residential,70346.0,0,357672
1176,fl,0,52.0,1,Democratic,European,German,Democratic & Republican,79211.0,Residential,272050.0,0,296972
1177,tx,1,70.0,0,Republican,European,Dutch (Netherlands),Democratic & Republican,136000.0,Residential,395429.0,0,374461
1178,nc,1,72.0,1,Republican,European,Swedish,Republican,199000.0,Residential,434074.0,0,270265
1179,nh,1,56.0,0,Republican,European,Irish,Republican,115000.0,Residential,330583.0,1,228636
1180,oh,1,36.0,0,Non-Partisan,European,German,Independent,32000.0,Residential,114395.0,0,50115
1181,ca,1,20.0,0,Democratic,East and South Asian,Chinese,Democratic,,Apartment,,0,214856
1182,ut,1,64.0,1,Republican,European,Irish,Republican,129000.0,Residential,614791.0,0,90416
1183,ct,1,47.0,0,Republican,European,Italian,Republican,60162.0,Residential,238606.0,0,3988
1184,ca,1,34.0,0,Democratic,,,Democratic,44000.0,Apartment,543437.0,0,205862
1185,ga,0,18.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,65968.0,Apartment,207499.0,0,149143
1186,ca,1,30.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,88000.0,Residential,630877.0,0,391126
1187,ca,1,45.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,89000.0,Residential,546293.0,0,392699
1188,al,1,81.0,0,Republican,European,English/Welsh,Republican,43000.0,Residential,127339.0,0,299596
1189,ct,0,74.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,29332.0,Apartment,145832.0,0,116930
1190,ma,0,25.0,0,Non-Partisan,,,Independent,99506.0,Duplex,280525.0,0,111650
1191,dc,1,29.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,100440.0,Apartment,166363.0,0,137234
1192,pa,1,55.0,0,Republican,European,English/Welsh,Democratic & Republican,75000.0,Residential,101445.0,0,250925
1193,dc,0,36.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,161000.0,Duplex,459448.0,0,15920
1194,al,1,52.0,0,Republican,European,English/Welsh,Republican,138000.0,Residential,261982.0,0,297978
1195,co,1,56.0,1,Republican,European,Irish,Republican,107971.0,Unknown,339892.0,0,86716
1196,fl,0,51.0,1,Republican,European,English/Welsh,Democratic & Republican,77000.0,Residential,150058.0,0,32501
1197,ca,1,23.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,198000.0,Residential,508678.0,0,105176
1198,tx,1,86.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,23000.0,Apartment,53249.0,0,189805
1199,ca,1,45.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,72000.0,Residential,751202.0,0,396462
1200,ca,1,57.0,0,Democratic,European,Italian,Democratic,54000.0,Apartment,1228124.0,1,214470
1201,fl,1,31.0,0,Non-Partisan,European,German,Independent,90768.0,Unknown,394856.0,0,35679
1202,ca,1,71.0,1,Democratic,European,English/Welsh,Democratic & Republican,60000.0,Residential,201471.0,0,396490
1203,la,1,77.0,1,Democratic,European,French,Democratic & Republican,83000.0,Residential,158358.0,0,354166
1204,fl,1,58.0,1,Democratic,European,English/Welsh,Democratic & Independent,44000.0,Residential,251882.0,0,32007
1205,sc,1,25.0,0,Republican,European,English/Welsh,Democratic & Republican,128000.0,Residential,149802.0,0,26645
1206,ny,0,31.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56000.0,Apartment,102749.0,0,132360
1207,nc,1,24.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,93187.0,Unknown,260972.0,0,23356
1208,mi,0,26.0,1,Non-Partisan,,,Independent,64544.0,Unknown,116249.0,0,58029
1209,fl,0,34.0,0,Democratic,Other,Serbian,Democratic & Independent,115000.0,Apartment,206234.0,0,151287
1210,nv,1,36.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,79000.0,Apartment,183249.0,0,201982
1211,mn,1,58.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,68000.0,Residential,217504.0,0,336861
1212,md,1,62.0,0,Democratic,East and South Asian,Indian/Hindu,Democratic,170000.0,Residential,649356.0,0,259488
1213,il,1,62.0,1,Democratic,European,English/Welsh,Democratic,81000.0,Residential,105189.0,0,348400
1214,wi,0,,1,Non-Partisan,,,Independent,97908.0,Unknown,243823.0,0,60745
1215,ga,1,41.0,0,Republican,European,English/Welsh,Republican,101490.0,Residential,257999.0,0,28905
1216,ga,1,22.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,102000.0,Residential,175911.0,0,27410
1217,wy,1,63.0,0,Republican,European,English/Welsh,Republican,62000.0,Residential,146988.0,0,379162
1218,nj,1,37.0,1,Democratic,Other,Hawaiian,Democratic,80275.0,Apartment,212500.0,0,120348
1219,tn,1,31.0,0,Republican,,,Republican,63000.0,Duplex,283560.0,0,43328
1220,mo,1,41.0,1,Republican,European,English/Welsh,Republican,62000.0,Residential,132357.0,0,351843
1221,in,1,54.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,108010.0,Residential,202851.0,0,318315
1222,ma,1,35.0,1,Non-Partisan,European,English/Welsh,Independent,112000.0,Residential,255854.0,0,223673
1223,fl,0,29.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,40527.0,Unknown,103478.0,0,38677
1224,il,1,81.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,6000.0,Apartment,97120.0,1,182808
1225,tx,0,66.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,125000.0,Residential,214812.0,0,368849
1226,oh,1,50.0,0,Democratic,European,Italian,Democratic,104000.0,Residential,62500.0,1,313902
1227,fl,0,21.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,43437.0,Apartment,56070.0,0,155367
1228,wi,1,,0,Non-Partisan,European,German,Republican & Independent,250000.0,Residential,228177.0,0,60781
1229,sc,1,39.0,0,Republican,European,English/Welsh,Republican,83000.0,Residential,335499.0,0,275159
1230,ok,0,38.0,0,Democratic,European,English/Welsh,Democratic,73000.0,Residential,99414.0,0,358396
1231,nc,1,21.0,0,Republican,European,English/Welsh,Democratic & Republican,50802.0,Residential,161612.0,0,25084
1232,ca,1,49.0,1,Non-Partisan,East and South Asian,Chinese,Republican & Independent,167000.0,Residential,844891.0,0,396921
1233,oh,0,19.0,1,Non-Partisan,East and South Asian,Japanese,Independent,56000.0,Duplex,73049.0,0,166255
1234,md,0,97.0,0,Democratic,,,Democratic,,Apartment,,0,139058
1235,tx,1,70.0,1,Republican,East and South Asian,Indian/Hindu,Republican,123402.0,Unknown,285559.0,0,82014
1236,ca,1,26.0,1,Democratic,European,English/Welsh,Democratic & Independent,182000.0,Residential,402197.0,0,105016
1237,wi,1,49.0,0,Republican,European,German,Republican,70000.0,Residential,197221.0,0,335349
1238,tx,1,42.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,63000.0,Residential,107309.0,0,81966
1239,az,1,72.0,1,Registered Independent,European,English/Welsh,Independent,35000.0,Residential,192575.0,0,384808
1240,ny,1,76.0,1,Democratic,European,German,Democratic,113000.0,Residential,281182.0,1,246114
1241,az,1,38.0,1,Democratic,,,Democratic,76000.0,Apartment,389092.0,0,200567
1242,nv,1,53.0,1,American Independent,European,Irish,Democratic & Independent,67000.0,Residential,306986.0,1,386241
1243,ga,1,59.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,81249.0,Apartment,137500.0,0,147331
1244,mi,1,91.0,0,Republican,European,English/Welsh,Republican,23000.0,Residential,269428.0,0,325136
1245,ia,1,49.0,0,Non-Partisan,European,English/Welsh,Independent,120000.0,Residential,322079.0,0,331390
1246,oh,1,62.0,0,Republican,European,English/Welsh,Republican,125000.0,Residential,117597.0,0,316306
1247,mo,0,35.0,0,Non-Partisan,European,Irish,Independent,80000.0,Apartment,264700.0,0,184275
1248,oh,1,65.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,31760.0,Apartment,71491.0,0,166796
1249,ky,0,23.0,0,Republican,European,Irish,Democratic & Republican,29000.0,Residential,67199.0,1,308587
1250,ga,0,24.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,36000.0,Residential,88597.0,0,282446
1251,il,0,39.0,0,Non-Partisan,European,Irish,Independent,221000.0,Residential,765874.0,1,341836
1252,nc,1,72.0,0,Republican,European,Scots,Republican,86110.0,Residential,175176.0,0,273403
1253,mn,1,66.0,0,Republican,European,Swedish,Republican,171000.0,Residential,747066.0,1,337763
1254,ca,1,62.0,0,Non-Partisan,European,Dutch (Netherlands),Independent,139564.0,Residential,844999.0,0,395815
1255,ny,1,74.0,1,Democratic,European,Irish,Democratic & Independent,76249.0,Unknown,128570.0,0,9835
1256,nc,0,26.0,1,Non-Partisan,European,Dutch (Netherlands),Independent,57223.0,Residential,107576.0,0,25243
1257,nc,1,58.0,1,Non-Partisan,European,Irish,Independent,64765.0,Apartment,163252.0,0,143254
1258,ok,1,83.0,1,Republican,European,English/Welsh,Republican,44000.0,Residential,129493.0,1,77711
1259,il,0,38.0,1,Non-Partisan,European,German,Independent,105000.0,Residential,187500.0,0,65391
1260,md,1,52.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,29000.0,Apartment,202082.0,0,138945
1261,sd,1,20.0,0,Republican,European,English/Welsh,Republican & Independent,23000.0,Residential,86150.0,0,339939
1262,fl,1,25.0,0,Non-Partisan,European,English/Welsh,Independent,109000.0,Residential,281734.0,0,37073
1263,ca,1,54.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,99607.0,Residential,875000.0,0,391145
1264,ny,1,39.0,0,Republican,European,Italian,Republican,54000.0,Apartment,680124.0,1,125848
1265,ga,1,21.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,95977.0,Apartment,224705.0,1,147425
1266,ca,0,37.0,1,Republican,European,Italian,Republican,62000.0,Residential,530853.0,0,392896
1267,pa,1,31.0,0,Democratic,European,English/Welsh,Democratic,76889.0,Apartment,214705.0,0,133110
1268,ca,0,64.0,1,Green,European,English/Welsh,Independent,124000.0,Residential,815386.0,0,215875
1269,il,1,25.0,1,Non-Partisan,European,English/Welsh,Independent,67975.0,Apartment,217438.0,0,179341
1270,or,1,74.0,1,Democratic,European,French,Democratic & Independent,112000.0,Residential,238863.0,0,407372
1271,ca,1,26.0,1,Non-Partisan,East and South Asian,Vietnamese,Democratic & Independent,98000.0,Duplex,862499.0,0,104970
1272,ar,1,65.0,0,Democratic,European,English/Welsh,Democratic,45000.0,Residential,221137.0,0,357474
1273,nj,1,20.0,0,Non-Partisan,European,Italian,Democratic & Independent,129000.0,Residential,373473.0,0,238966
1274,tn,1,59.0,1,Republican,European,Italian,Republican,61405.0,Residential,12500.0,1,304124
1275,oh,1,93.0,0,Democratic,,,Democratic,58000.0,Residential,162500.0,1,317380
1276,oh,1,75.0,1,Republican,European,English/Welsh,Republican,102000.0,Residential,132002.0,1,309512
1277,ca,0,40.0,0,Republican,European,English/Welsh,Republican,104422.0,Unknown,419767.0,0,97716
1278,tx,1,42.0,0,Republican,European,English/Welsh,Republican,73000.0,Residential,276455.0,0,365136
1279,mn,1,49.0,0,Republican,European,Finnish,Republican,191000.0,Residential,606441.0,1,336299
1280,ca,0,21.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,72000.0,Residential,376370.0,0,394198
1281,ca,1,50.0,1,Republican,European,English/Welsh,Republican,124000.0,Residential,547662.0,0,404091
1282,va,0,66.0,1,Non-Partisan,Other,Arab,Independent,135399.0,Apartment,375000.0,0,140831
1283,ny,0,68.0,1,Independence,European,English/Welsh,Independent,224547.0,Apartment,287500.0,0,127723
1284,mo,0,37.0,1,Republican,,,Republican,250000.0,Residential,188785.0,0,69598
1285,va,1,53.0,1,Democratic,European,English/Welsh,Democratic,99951.0,Residential,212500.0,0,264185
1286,fl,1,43.0,0,Democratic,European,English/Welsh,Democratic & Independent,62945.0,Apartment,302913.0,0,153460
1287,tn,1,37.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,199000.0,Residential,599674.0,0,301444
1288,ga,1,63.0,0,Republican,European,English/Welsh,Democratic & Republican,26000.0,Residential,237500.0,1,284880
1289,ma,1,23.0,0,Democratic,European,English/Welsh,Democratic & Independent,73000.0,Triplex,266986.0,0,111901
1290,fl,1,38.0,1,Democratic,European,English/Welsh,Democratic,91000.0,Residential,271750.0,1,286726
1291,wi,1,65.0,0,Republican,European,Norwegian,Republican,84000.0,Residential,372083.0,0,332116
1292,fl,1,67.0,1,Republican,European,English/Welsh,Republican,81000.0,Residential,132786.0,0,295028
1293,mi,1,69.0,1,Republican,European,English/Welsh,Republican,108000.0,Residential,205907.0,0,326300
1294,sc,0,83.0,1,Democratic,European,German,Democratic,43570.0,Unknown,167499.0,0,27864
1295,mi,1,62.0,0,Non-Partisan,European,Swedish,Independent,93000.0,Residential,263074.0,0,328241
1296,mo,1,81.0,0,Republican,European,English/Welsh,Republican,24000.0,Residential,139448.0,1,350198
1297,in,1,56.0,0,Republican,European,Dutch (Netherlands),Republican,92000.0,Residential,184747.0,0,321256
1298,ca,0,61.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Democratic & Independent,102293.0,Apartment,463869.0,0,202004
1299,in,1,18.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,196000.0,Residential,331213.0,0,317995
1300,ca,1,43.0,1,Democratic,East and South Asian,Japanese,Democratic,124013.0,Unknown,822713.0,0,103063
1301,oh,1,60.0,0,Democratic,European,English/Welsh,Democratic,222000.0,Residential,227756.0,1,310397
1302,tn,1,78.0,1,Republican,European,Irish,Republican,68000.0,Residential,231417.0,0,302473
1303,tx,1,38.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,112000.0,Residential,212029.0,0,370805
1304,oh,1,78.0,0,Republican,European,Polish,Republican,103257.0,Residential,87500.0,0,310866
1305,ny,0,97.0,0,Democratic,East and South Asian,Indian/Hindu,Democratic,124000.0,Duplex,722791.0,0,8274
1306,wa,1,37.0,0,Non-Partisan,Other,Persian,Independent,110085.0,Unknown,402749.0,0,109019
1307,tx,1,18.0,0,Republican,European,English/Welsh,Republican,193000.0,Residential,400535.0,0,368618
1308,ut,1,40.0,1,Republican,European,English/Welsh,Republican,202000.0,Residential,336738.0,1,380341
1309,fl,1,49.0,0,Non-Partisan,European,German,Independent,,Apartment,,0,151376
1310,ny,1,49.0,1,Republican,European,English/Welsh,Republican & Independent,152000.0,Residential,274151.0,1,244126
1311,ct,0,40.0,0,Democratic,,,Democratic,58863.0,Unknown,252221.0,0,3942
1312,az,0,33.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,76530.0,Apartment,249129.0,0,200517
1313,oh,1,72.0,0,Republican,,,Republican,15000.0,Residential,169520.0,1,312651
1314,ca,1,62.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,38937.0,Apartment,226522.0,0,209165
1315,va,1,31.0,0,Republican,European,English/Welsh,Republican,176000.0,Residential,443349.0,0,263964
1316,sc,1,55.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,214000.0,Residential,302774.0,0,275864
1317,ny,1,55.0,1,Democratic,European,Italian,Democratic & Independent,202000.0,Residential,327997.0,1,243773
1318,nj,1,43.0,0,Democratic,,,Democratic & Republican,147000.0,Residential,861406.0,1,236329
1319,tx,1,29.0,1,Republican,European,English/Welsh,Republican,75000.0,Residential,410909.0,0,363797
1320,il,1,62.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,138000.0,Residential,151346.0,1,347570
1321,ny,0,30.0,0,Non-Partisan,European,English/Welsh,Independent,67000.0,Residential,184836.0,0,245286
1322,mi,0,38.0,0,Democratic,European,English/Welsh,Democratic,44000.0,Residential,118343.0,0,326744
1323,tx,1,29.0,0,Republican,European,Irish,Republican,121000.0,Residential,220653.0,0,368578
1324,fl,1,45.0,1,Republican,European,Italian,Republican,73263.0,Triplex,283106.0,1,152299
1325,wa,1,61.0,1,Republican,,,Republican,60000.0,Residential,187500.0,1,412499
1326,mo,0,26.0,0,Democratic,European,Italian,Democratic,64999.0,Unknown,124105.0,0,69006
1327,il,1,22.0,1,Republican,European,English/Welsh,Republican,68980.0,Apartment,177082.0,0,178959
1328,wv,1,53.0,1,Republican,European,French,Democratic & Republican,139000.0,Residential,291871.0,1,267862
1329,il,1,76.0,1,Democratic,European,German,Democratic & Independent,120000.0,Apartment,301922.0,0,181310
1330,ca,1,50.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Republican,89000.0,Residential,529243.0,1,400734
1331,il,0,38.0,1,Non-Partisan,European,English/Welsh,Independent,169000.0,Residential,389881.0,0,67980
1332,fl,1,66.0,1,Republican,East and South Asian,Vietnamese,Republican,91000.0,Residential,651718.0,1,291073
1333,az,1,79.0,1,Democratic,European,English/Welsh,Democratic & Independent,211020.0,Residential,875000.0,1,382942
1334,wa,0,61.0,0,Non-Partisan,East and South Asian,Vietnamese,Independent,62737.0,Unknown,154489.0,0,110198
1335,la,1,37.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,42303.0,Residential,81877.0,0,356389
1336,fl,0,66.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,67000.0,Condominium,267855.0,0,288016
1337,mi,1,92.0,0,Republican,European,German,Republican,63181.0,Residential,137500.0,1,329220
1338,nc,1,33.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,194000.0,Residential,568131.0,0,23770
1339,ga,0,37.0,0,Non-Partisan,,,Independent,128470.0,Apartment,614421.0,0,146988
1340,ca,1,70.0,1,Republican,European,English/Welsh,Republican,57000.0,Residential,521078.0,1,394322
1341,pa,1,52.0,0,Non-Partisan,European,Irish,Independent,97000.0,Residential,261510.0,1,255409
1342,mi,1,53.0,0,Republican,European,Irish,Republican,197000.0,Residential,577355.0,1,325476
1343,nc,0,34.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,31293.0,Mobil Home,72332.0,0,24912
1344,ga,1,73.0,0,Republican,European,Italian,Republican,93000.0,Residential,583700.0,1,278439
1345,ca,1,71.0,0,Republican,European,Irish,Republican,22000.0,Mobil Home,313581.0,0,98380
1346,fl,1,93.0,1,Non-Partisan,European,Italian,Independent,,Apartment,,0,158420
1347,ky,1,75.0,1,Republican,East and South Asian,Korean,Democratic & Republican,113000.0,Residential,229448.0,0,307026
1348,ma,1,28.0,0,Democratic,European,English/Welsh,Democratic,54000.0,Triplex,391412.0,0,1773
1349,wi,1,,1,Democratic,European,Italian,Democratic,110080.0,Apartment,216475.0,0,174760
1350,fl,1,61.0,0,Republican,European,English/Welsh,Republican,89000.0,Residential,201760.0,1,284481
1351,tx,1,46.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,36000.0,Residential,114733.0,1,362861
1352,nj,1,63.0,1,Non-Partisan,European,Italian,Republican & Independent,121000.0,Residential,387311.0,0,238063
1353,tx,1,30.0,0,Democratic,European,Dutch (Netherlands),Democratic,64000.0,Residential,235515.0,0,85474
1354,tn,1,59.0,1,Republican,,,Republican,60181.0,Condominium,112500.0,0,302321
1355,fl,0,32.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Republican & Independent,42793.0,Residential,159933.0,0,36186
1356,ky,1,64.0,0,Republican,European,English/Welsh,Republican,79000.0,Residential,171546.0,0,306310
1357,pa,1,38.0,0,Republican,,,Republican,156000.0,Residential,284785.0,0,248138
1358,ny,1,81.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,250000.0,Apartment,1065589.0,1,125400
1359,ca,1,31.0,1,Democratic,East and South Asian,Japanese,Democratic,48872.0,Apartment,147126.0,0,203930
1360,in,1,27.0,1,Non-Partisan,European,German,Independent,126696.0,Apartment,249889.0,0,167364
1361,va,0,23.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,29093.0,Apartment,247499.0,0,141875
1362,ga,1,68.0,0,Republican,,,Democratic & Republican & Independent,43000.0,Residential,101089.0,0,280259
1363,tx,0,41.0,0,Non-Partisan,European,Irish,Independent,101313.0,Apartment,289782.0,0,191180
1364,la,0,33.0,0,Non-Partisan,European,English/Welsh,Democratic & Independent,36000.0,Apartment,135153.0,1,186555
1365,sc,1,32.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,82000.0,Residential,94377.0,0,275669
1366,ca,1,71.0,0,Non-Partisan,European,English/Welsh,Independent,167000.0,Apartment,1053687.0,1,213330
1367,ma,1,38.0,0,Republican,European,Irish,Republican,110000.0,Residential,192187.0,0,224243
1368,nh,1,49.0,0,Republican,European,Irish,Republican,14000.0,Residential,323072.0,1,114987
1369,tx,1,27.0,0,Republican,European,English/Welsh,Republican,205000.0,Residential,256088.0,0,368822
1370,tx,1,71.0,0,Democratic,European,Irish,Democratic & Republican,100000.0,Residential,205040.0,1,374404
1371,tx,1,81.0,1,Republican,European,English/Welsh,Republican,137971.0,Residential,625000.0,1,374180
1372,mo,1,70.0,0,Democratic,European,Irish,Democratic,90000.0,Residential,268759.0,0,349574
1373,wa,1,63.0,0,Democratic,European,English/Welsh,Democratic,117000.0,Residential,439613.0,1,410810
1374,ca,1,29.0,1,Democratic,European,Dutch (Netherlands),Democratic,194000.0,Residential,1444442.0,0,102447
1375,fl,1,76.0,0,Republican,European,Scots,Republican,42000.0,Residential,223919.0,1,288879
1376,al,1,41.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,99000.0,Residential,286790.0,0,298230
1377,nc,1,51.0,1,Non-Partisan,European,French,Democratic & Independent,74564.0,Unknown,226907.0,0,23568
1378,ms,1,73.0,1,Republican,Likely African-American,Likely Af-Am (Modeled),Republican,35000.0,Residential,36735.0,1,305515
1379,ca,1,31.0,1,Republican,European,English/Welsh,Republican,105000.0,Residential,162500.0,0,404504
