,state,voted,calculated_age,Voters_Gender,Parties_Description,EthnicGroups_EthnicGroup1Desc,Ethnic_Description,Residence_HHParties_Description,CommercialData_EstimatedIncomeAmount,CommercialData_PropertyType,CommercialData_EstHomeValue,nonpartisan_donation,row_index
6536,ny,1,72.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,109000.0,Residential,870553.0,1,242025
6537,ut,1,26.0,1,Republican,European,English/Welsh,Republican,124000.0,Residential,450513.0,0,379818
6538,nj,0,31.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,42062.0,Apartment,274999.0,0,119313
6539,nv,1,57.0,0,Republican,Hispanic and Portuguese,Portuguese,Republican & Independent,201000.0,Residential,726050.0,0,386540
6540,fl,1,40.0,1,Non-Partisan,European,German,Independent,70000.0,Residential,267464.0,0,284482
6541,mt,1,69.0,1,Republican,European,German,Democratic & Republican,44000.0,Residential,137500.0,0,340452
6542,md,0,44.0,1,Democratic,European,German,Democratic & Republican,216000.0,Residential,599369.0,0,258683
6543,nj,0,28.0,0,Non-Partisan,European,Irish,Democratic & Independent,21070.0,Apartment,274999.0,0,120973
6544,mi,1,79.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,40274.0,Residential,50999.0,0,57610
6545,pa,1,57.0,1,Democratic,,,Democratic,105000.0,Residential,204061.0,1,247817
6546,in,1,50.0,0,Democratic,,,Democratic,184000.0,Residential,366759.0,1,321046
6547,nc,0,61.0,1,Republican,European,German,Republican,53593.0,Apartment,137500.0,0,143983
6548,ar,1,72.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,39959.0,Apartment,62500.0,0,187019
6549,wi,0,,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,41183.0,Apartment,135773.0,0,175149
6550,ky,0,60.0,0,Republican,European,English/Welsh,Republican,19000.0,Triplex,132249.0,0,163136
6551,la,1,79.0,1,Republican,European,English/Welsh,Republican,83437.0,Apartment,187500.0,0,186135
6552,mo,0,51.0,0,Republican,European,English/Welsh,Republican,64687.0,Unknown,139442.0,0,71145
6553,ca,1,22.0,1,Democratic,East and South Asian,Chinese,Democratic,221000.0,Apartment,1201050.0,0,211970
6554,mo,0,21.0,0,Non-Partisan,European,Scots,Independent,,Apartment,,0,184572
6555,pa,1,33.0,0,Democratic,European,German,Democratic,,Unknown,,0,12003
6556,ca,1,54.0,1,Democratic,European,Italian,Democratic & Independent,143000.0,Residential,718045.0,0,103376
6557,co,0,25.0,1,Non-Partisan,European,English/Welsh,Independent,34999.0,Apartment,116128.0,0,197317
6558,mn,1,58.0,0,Republican,European,English/Welsh,Republican,120000.0,Residential,130663.0,0,338729
6559,fl,1,67.0,1,Republican,European,English/Welsh,Republican,60340.0,Apartment,103877.0,0,158143
6560,ky,0,23.0,0,Democratic,European,Irish,Democratic,89230.0,Apartment,101351.0,0,162896
6561,nh,0,30.0,1,Non-Partisan,,,Independent,56249.0,Apartment,135186.0,0,114853
6562,ca,0,39.0,1,Republican,European,English/Welsh,Republican,57782.0,Unknown,193153.0,0,104099
6563,pa,1,,0,Republican,European,German,Democratic & Republican,27000.0,Residential,275406.0,0,251447
6564,fl,1,78.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,39000.0,Apartment,282840.0,0,154133
6565,fl,1,50.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,60000.0,Residential,240719.0,0,294923
6566,ca,1,47.0,0,Democratic,East and South Asian,Indian/Hindu,Democratic,124273.0,Residential,625000.0,1,402974
6567,or,0,49.0,0,Non-Partisan,European,English/Welsh,Independent,71850.0,Apartment,403052.0,0,218730
6568,fl,1,61.0,1,Registered Independent,European,Italian,Independent,47000.0,Residential,238152.0,0,292567
6569,tx,0,29.0,0,Non-Partisan,European,German,Independent,187000.0,Apartment,270888.0,0,189923
6570,wi,1,57.0,1,Republican,,,Republican,55000.0,Residential,168222.0,0,334460
6571,az,1,66.0,0,Registered Independent,European,English/Welsh,Independent,68000.0,Residential,179573.0,0,382380
6572,ny,0,18.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Republican & Independent,59785.0,Apartment,460848.0,0,127434
6573,tx,0,57.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56308.0,Residential,64652.0,0,78670
6574,oh,1,21.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,65000.0,Residential,119434.0,0,317875
6575,il,1,39.0,0,Non-Partisan,European,Polish,Republican & Independent,81000.0,Residential,89593.0,0,346368
6576,va,1,23.0,1,Republican,European,Swedish,Republican,121000.0,Residential,254157.0,0,266427
6577,tx,1,27.0,1,Republican,European,German,Republican,112000.0,Residential,213213.0,0,369760
6578,ia,1,22.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,250000.0,Residential,554971.0,0,330437
6579,fl,0,45.0,1,Democratic,European,Italian,Democratic,,Apartment,,0,156403
6580,ga,1,61.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,55000.0,Residential,49400.0,1,280975
6581,ny,1,42.0,0,Working Family Party,,,Democratic & Independent,165000.0,Residential,550898.0,0,242911
6582,ca,1,42.0,0,Democratic,European,English/Welsh,Democratic,97272.0,Unknown,398799.0,0,98116
6583,tx,1,55.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,137000.0,Residential,281502.0,0,81854
6584,la,0,36.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,85680.0,Apartment,112500.0,0,186490
6585,dc,0,29.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,119023.0,Apartment,625000.0,0,137258
6586,hi,0,25.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,86000.0,Duplex,840546.0,0,405616
6587,ky,1,59.0,1,Republican,European,English/Welsh,Republican,133000.0,Residential,292150.0,1,306346
6588,mi,0,59.0,1,Republican,East and South Asian,Vietnamese,Democratic & Republican,56999.0,Residential,161129.0,0,57285
6589,ga,1,32.0,0,Republican,European,English/Welsh,Republican,101000.0,Residential,226301.0,0,280910
6590,ny,1,36.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,250000.0,Duplex,1828012.0,0,127717
6591,wi,1,35.0,0,Non-Partisan,European,English/Welsh,Independent,105274.0,Unknown,229322.0,0,60772
6592,oh,1,24.0,1,Non-Partisan,European,Scots,Independent,84570.0,Unknown,191899.0,0,48145
6593,ny,1,56.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,43000.0,Residential,151602.0,0,247476
6594,ny,1,73.0,1,Democratic,European,German,Democratic,29000.0,Apartment,389999.0,1,126355
6595,ri,0,56.0,0,Non-Partisan,European,Italian,Independent,144000.0,Duplex,477565.0,0,114473
6596,va,1,68.0,1,Democratic,,,Democratic,50000.0,Residential,266960.0,1,264880
6597,tx,1,32.0,0,Non-Partisan,European,Scots,Independent,191000.0,Residential,519005.0,0,85423
6598,tx,1,24.0,1,Republican,European,Polish,Republican,65000.0,Residential,281561.0,0,369840
6599,tx,0,24.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican,85000.0,Residential,123608.0,0,368431
6600,tx,0,23.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,,Apartment,,0,194314
6601,ca,1,78.0,1,Republican,East and South Asian,Vietnamese,Republican & Independent,191000.0,Residential,869452.0,1,395113
6602,tx,0,60.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,85000.0,Residential,212999.0,0,372384
6603,ny,0,91.0,1,Republican,European,English/Welsh,Republican,,Apartment,,0,132616
6604,nj,0,28.0,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Independent,226249.0,Apartment,324999.0,0,118745
6605,tn,1,77.0,1,Non-Partisan,European,English/Welsh,Independent,25000.0,Residential,86363.0,0,304076
6606,al,1,60.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,57000.0,Residential,187303.0,0,297701
6607,az,1,57.0,1,Registered Independent,European,English/Welsh,Independent,23000.0,Residential,181822.0,0,384217
6608,ms,1,62.0,0,Republican,European,English/Welsh,Republican,102000.0,Residential,62500.0,1,305543
6609,ma,1,26.0,0,Non-Partisan,,,Independent,250000.0,Residential,1169518.0,0,225050
6610,ca,1,23.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,60124.0,Apartment,304166.0,0,208429
6611,ca,0,21.0,1,Republican,European,English/Welsh,Republican,74000.0,Residential,657999.0,0,105053
6612,tx,1,73.0,0,Republican,European,Irish,Republican,50000.0,Residential,242909.0,1,373202
6613,co,1,78.0,0,Republican,European,English/Welsh,Republican,44000.0,Apartment,601395.0,0,197103
6614,nc,0,31.0,1,Republican,European,German,Republican & Independent,70000.0,Residential,247374.0,1,268679
6615,tn,1,37.0,0,Republican,European,Irish,Republican,60704.0,Residential,87500.0,0,43363
6616,il,0,57.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,54117.0,Apartment,241348.0,0,178521
6617,mi,1,79.0,0,Democratic,European,English/Welsh,Democratic,57000.0,Apartment,171476.0,0,169601
6618,tx,1,64.0,0,Republican,European,English/Welsh,Republican,182000.0,Residential,430042.0,0,85098
6619,tx,1,61.0,1,Democratic,European,German,Democratic,214000.0,Residential,603511.0,0,374398
6620,ca,1,33.0,0,American Independent,,,Independent,51269.0,Unknown,184999.0,0,105984
6621,ga,0,52.0,1,Democratic,European,English/Welsh,Democratic,38000.0,Residential,175972.0,0,282270
6622,ny,1,69.0,1,Republican,European,Italian,Republican & Independent,68000.0,Residential,147198.0,1,244920
6623,az,1,34.0,1,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,49000.0,Apartment,153025.0,0,200178
6624,oh,1,38.0,1,Non-Partisan,European,English/Welsh,Independent,162000.0,Residential,281599.0,0,314310
6625,nj,1,18.0,1,Conservative,European,Italian,Democratic & Republican & Independent,118000.0,Residential,331588.0,0,5072
6626,ct,1,51.0,0,Republican,European,Italian,Republican,91697.0,Apartment,277439.0,1,116840
6627,ny,0,53.0,0,Non-Partisan,European,English/Welsh,Independent,41000.0,Residential,70010.0,0,247186
6628,mo,1,36.0,1,Republican,European,English/Welsh,Democratic & Republican & Independent,54000.0,Residential,157544.0,0,352341
6629,tx,0,33.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,46000.0,Residential,243693.0,0,371355
6630,tn,1,46.0,0,Democratic,European,Scots,Democratic & Republican,138000.0,Residential,331781.0,0,300886
6631,oh,1,57.0,1,Republican,European,Norwegian,Republican & Independent,49000.0,Residential,87500.0,1,313126
6632,ri,0,59.0,0,Non-Partisan,European,Irish,Independent,61642.0,Apartment,187500.0,0,114213
6633,fl,1,72.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,78000.0,Apartment,240634.0,0,155961
6634,co,1,54.0,1,Republican,European,English/Welsh,Republican,94857.0,Residential,875000.0,1,376503
6635,ny,1,50.0,0,Non-Partisan,,,Republican & Independent,137000.0,Condominium,162500.0,1,242870
6636,ga,1,26.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,28670.0,Apartment,250282.0,0,147814
6637,pa,1,76.0,0,Democratic,European,Irish,Democratic,43000.0,Apartment,212500.0,0,134640
6638,ca,1,44.0,1,Democratic,,,Democratic,210000.0,Residential,1213470.0,0,102010
6639,ca,1,55.0,0,Democratic,European,Italian,Democratic & Independent,131597.0,Residential,625000.0,0,402630
6640,pa,1,21.0,0,Republican,European,German,Republican,196000.0,Residential,581003.0,0,14433
6641,vt,1,76.0,1,Democratic,European,Scots,Democratic,,Unknown,,0,40
6642,nv,1,63.0,1,Democratic,European,English/Welsh,Democratic,103124.0,Residential,287500.0,0,387328
6643,il,1,29.0,1,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,31428.0,Apartment,229461.0,0,178861
6644,sc,1,30.0,0,Non-Partisan,European,English/Welsh,Independent,53000.0,Residential,145741.0,0,276583
6645,il,1,29.0,0,Non-Partisan,European,Italian,Independent,81000.0,Residential,287404.0,0,66231
6646,tx,1,58.0,0,Non-Partisan,European,Italian,Independent,81592.0,Unknown,161548.0,0,78333
6647,az,1,31.0,0,Republican,European,German,Republican,96000.0,Residential,237500.0,0,384241
6648,fl,1,72.0,0,Non-Partisan,East and South Asian,Vietnamese,Independent,108857.0,Apartment,365780.0,0,155730
6649,fl,0,42.0,0,Non-Partisan,European,Scots,Independent,84270.0,Apartment,278363.0,0,155834
6650,ky,0,52.0,0,Registered Independent,European,English/Welsh,Democratic & Independent,100555.0,Unknown,303520.0,0,45535
6651,il,0,48.0,1,Non-Partisan,East and South Asian,Chinese,Independent,105000.0,Residential,79499.0,0,347958
6652,ca,1,72.0,1,Democratic,European,German,Democratic & Republican & Independent,250000.0,Residential,2270307.0,0,399377
6653,il,0,29.0,0,Non-Partisan,European,Polish,Independent,55555.0,Unknown,90356.0,0,67496
6654,ma,1,64.0,1,Non-Partisan,European,Italian,Independent,88592.0,Residential,262500.0,0,225873
6655,md,1,66.0,1,Democratic,East and South Asian,Vietnamese,Democratic,150599.0,Residential,979099.0,0,16875
6656,ms,1,71.0,0,Republican,European,English/Welsh,Republican,43000.0,Residential,291332.0,1,304851
6657,wv,0,56.0,1,Democratic,European,English/Welsh,Democratic,25967.0,Apartment,44999.0,0,142776
6658,wv,0,31.0,0,Democratic,European,English/Welsh,Democratic,51000.0,Residential,157564.0,0,267865
6659,oh,1,37.0,1,Democratic,European,English/Welsh,Democratic & Independent,60000.0,Residential,134797.0,0,316279
6660,az,1,23.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,53905.0,Residential,227666.0,0,92342
6661,tn,1,64.0,1,Republican,European,German,Republican,34000.0,Residential,305531.0,0,302623
6662,il,1,54.0,1,Democratic,European,Polish,Democratic & Republican,135000.0,Residential,345947.0,1,345319
6663,il,0,25.0,0,Non-Partisan,European,English/Welsh,Independent,155756.0,Apartment,457499.0,0,182163
6664,mn,1,55.0,0,Republican,European,English/Welsh,Republican,133060.0,Residential,262489.0,0,337799
6665,ca,1,58.0,0,Republican,European,Irish,Democratic & Republican,18000.0,Residential,421845.0,1,402294
6666,tx,0,23.0,0,Non-Partisan,European,English/Welsh,Independent,65340.0,Unknown,100959.0,0,80322
6667,wi,1,60.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic,56000.0,Duplex,130713.0,0,174043
6668,nc,1,24.0,1,Non-Partisan,European,German,Republican & Independent,64000.0,Residential,189941.0,0,271773
6669,pa,1,56.0,0,Republican,,,Democratic & Republican,197000.0,Residential,541039.0,0,247862
6670,oh,1,71.0,0,Republican,East and South Asian,Japanese,Republican,79000.0,Residential,427729.0,1,315475
6671,pa,1,79.0,0,Democratic,European,Polish,Democratic,29000.0,Residential,186750.0,0,14295
6672,ca,1,22.0,1,American Independent,Hispanic and Portuguese,Hispanic,Democratic & Independent,97000.0,Triplex,612499.0,0,206074
6673,nc,0,36.0,1,Non-Partisan,European,English/Welsh,Independent,151000.0,Residential,137358.0,0,25466
6674,ny,1,30.0,0,Democratic,,,Democratic,87142.0,Apartment,421428.0,0,126740
6675,fl,1,78.0,0,Republican,European,English/Welsh,Republican,250000.0,Residential,441742.0,0,297914
6676,il,0,50.0,0,Non-Partisan,European,English/Welsh,Independent,68000.0,Residential,126104.0,0,348295
6677,fl,1,59.0,0,Registered Independent,Hispanic and Portuguese,Hispanic,Independent,84000.0,Apartment,304703.0,0,154226
6678,md,1,25.0,0,Republican,European,Swiss,Republican,42000.0,Apartment,369072.0,0,138435
6679,ca,1,60.0,0,Republican,East and South Asian,Chinese,Republican & Independent,124000.0,Residential,1662599.0,0,390641
6680,ut,1,78.0,1,Republican,European,English/Welsh,Republican,61000.0,Residential,751817.0,1,381370
6681,ny,1,30.0,1,Non-Partisan,European,German,Democratic & Independent,250000.0,Residential,257419.0,0,247019
6682,il,1,61.0,0,Democratic,European,English/Welsh,Democratic,100755.0,Residential,237500.0,0,346356
6683,fl,0,57.0,0,Republican,European,English/Welsh,Republican,123000.0,Residential,646195.0,0,285924
6684,nc,1,23.0,1,Non-Partisan,Likely African-American,African or Af-Am Self Reported,Democratic & Independent,28499.0,Unknown,61110.0,0,25125
6685,fl,1,53.0,1,Non-Partisan,,,Independent,87240.0,Unknown,242603.0,0,34400
6686,az,1,72.0,1,Democratic,European,English/Welsh,Democratic & Republican,73196.0,Residential,667545.0,0,92900
6687,fl,1,37.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,13000.0,Residential,298050.0,0,291077
6688,nj,1,48.0,0,Non-Partisan,European,Czech,Independent,197000.0,Residential,625000.0,1,237448
6689,ca,1,54.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,99761.0,Residential,394999.0,0,105290
6690,nv,1,35.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,109000.0,Residential,269234.0,0,386831
6691,pa,1,28.0,1,Democratic,,,Democratic,120990.0,Residential,342073.0,0,14110
6692,mi,0,29.0,1,Democratic,European,Polish,Democratic,51443.0,Apartment,85562.0,0,171456
6693,nj,0,73.0,1,Democratic,European,German,Democratic,250000.0,Residential,377545.0,0,238376
6694,ma,1,18.0,0,Non-Partisan,Other,Armenian,Independent,104687.0,Residential,425000.0,0,524
6695,pa,1,50.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,57000.0,Apartment,231617.0,0,135740
6696,nc,1,78.0,0,Republican,European,English/Welsh,Republican,41000.0,Residential,115919.0,0,270849
6697,ny,0,29.0,1,Democratic,European,Italian,Democratic,,Apartment,,0,125065
6698,ky,1,53.0,0,Democratic,European,English/Welsh,Democratic & Republican,135000.0,Residential,230742.0,1,306865
6699,oh,1,27.0,1,Democratic,European,Swedish,Democratic,98823.0,Residential,112500.0,1,309547
6700,ga,0,25.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,59114.0,Residential,131961.0,0,31532
6701,oh,1,76.0,1,Republican,European,English/Welsh,Republican,155000.0,Residential,307532.0,1,313350
6702,me,0,81.0,0,Democratic,European,French,Democratic,,Apartment,,0,115301
6703,nc,1,23.0,0,Republican,European,English/Welsh,Republican & Independent,47800.0,Residential,166973.0,0,24940
6704,tn,0,52.0,1,Republican,European,English/Welsh,Republican,53524.0,Residential,140124.0,0,302870
6705,ga,1,38.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,223000.0,Residential,359020.0,0,280818
6706,nc,1,71.0,0,Non-Partisan,European,English/Welsh,Independent,98211.0,Residential,262500.0,1,269473
6707,il,1,68.0,0,Republican,Hispanic and Portuguese,Hispanic,Democratic & Republican,85000.0,Residential,1156643.0,0,341607
6708,ut,1,84.0,0,Republican,European,English/Welsh,Republican,10000.0,Residential,297478.0,0,380995
6709,ct,0,56.0,0,Republican,European,Dutch (Netherlands),Republican,114000.0,Residential,194360.0,0,232445
6710,tx,1,57.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic,59000.0,Residential,217367.0,0,368845
6711,la,1,71.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,9000.0,Apartment,37500.0,0,186685
6712,oh,1,63.0,1,Democratic,European,English/Welsh,Democratic & Republican,15000.0,Residential,234806.0,1,309370
6713,nc,1,59.0,0,Republican,European,Irish,Republican & Independent,57000.0,Residential,157411.0,0,271241
6714,pa,1,70.0,0,Democratic,European,Swedish,Democratic,182000.0,Residential,,0,12023
6715,nc,1,20.0,1,Non-Partisan,East and South Asian,Chinese,Republican & Independent,108513.0,Residential,425000.0,0,23440
6716,pa,0,42.0,0,Democratic,European,Scots,Democratic,88283.0,Apartment,163216.0,0,134255
6717,ks,1,33.0,0,Democratic,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,87000.0,Residential,233909.0,0,352520
6718,ga,0,22.0,0,Non-Partisan,European,Irish,Republican & Independent,46786.0,Residential,109999.0,0,30909
6719,ar,1,71.0,0,Democratic,European,French,Democratic & Republican,100000.0,Residential,196399.0,0,75275
6720,mi,1,71.0,1,Republican,European,Irish,Republican,119000.0,Residential,266893.0,0,329179
6721,nj,1,49.0,0,Democratic,European,German,Democratic,197000.0,Residential,648112.0,0,238840
6722,al,0,28.0,0,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,54807.0,Residential,115101.0,0,40715
6723,nj,1,33.0,1,Non-Partisan,European,English/Welsh,Republican & Independent,250000.0,Residential,457734.0,0,238749
6724,mi,0,24.0,0,Republican,European,English/Welsh,Republican,50434.0,Unknown,127671.0,0,56957
6725,fl,1,46.0,1,Democratic,European,French,Democratic,40860.0,Apartment,130624.0,0,152541
6726,fl,1,53.0,1,Democratic,European,Irish,Democratic,74249.0,Residential,230462.0,0,295089
6727,al,1,62.0,1,Republican,,,Democratic & Republican,35000.0,Residential,149111.0,0,41338
6728,nc,1,29.0,1,Non-Partisan,East and South Asian,Laotian,Independent,59175.0,Unknown,154407.0,0,25473
6729,pa,1,28.0,1,Democratic,,,Democratic,250000.0,Residential,562485.0,0,248869
6730,ut,1,56.0,0,Non-Partisan,European,English/Welsh,Republican & Independent,44000.0,Residential,625000.0,0,380132
6731,sc,1,57.0,1,Democratic,Likely African-American,African or Af-Am Self Reported,Democratic,112000.0,Residential,165761.0,0,278147
6732,wv,0,57.0,0,Republican,European,English/Welsh,Democratic & Republican & Independent,25000.0,Residential,37500.0,1,267476
6733,az,1,26.0,0,Non-Partisan,European,Irish,Independent,43582.0,Apartment,177499.0,0,199579
6734,ca,1,81.0,0,Democratic,European,English/Welsh,Democratic,82000.0,Residential,965194.0,1,395850
6735,nv,0,19.0,0,Other,European,Scots,Democratic & Independent,94967.0,Unknown,277395.0,0,94743
6736,mi,1,71.0,0,Democratic,European,Irish,Democratic,40000.0,Residential,37500.0,0,326673
6737,nm,1,58.0,0,Republican,European,Irish,Republican,45000.0,Residential,23750.0,1,385138
6738,pa,0,22.0,0,Democratic,European,Italian,Democratic,40000.0,Apartment,474999.0,0,135984
6739,ar,1,52.0,0,Republican,European,English/Welsh,Republican,166000.0,Residential,322195.0,0,358143
6740,mi,1,59.0,1,Democratic,European,English/Welsh,Democratic,96000.0,Residential,181351.0,0,327342
6741,il,1,60.0,0,Republican,European,Swedish,Democratic & Republican,33332.0,Residential,87500.0,0,346501
6742,ut,1,62.0,0,Republican,European,Polish,Republican,65726.0,Residential,237500.0,0,381257
6743,in,0,36.0,1,Non-Partisan,European,Polish,Independent,64000.0,Residential,65515.0,0,52410
6744,va,1,21.0,1,Republican,European,German,Republican,92160.0,Unknown,269942.0,0,19029
6745,fl,1,76.0,1,Republican,European,Irish,Republican,172000.0,Residential,2377628.0,1,287409
6746,fl,0,32.0,1,Non-Partisan,European,English/Welsh,Independent,140000.0,Residential,284839.0,1,295829
6747,ny,0,70.0,0,Non-Partisan,European,German,Independent,199000.0,Residential,599692.0,1,242525
6748,mi,1,51.0,1,Non-Partisan,European,English/Welsh,Democratic & Republican & Independent,100000.0,Residential,296448.0,0,329440
6749,wi,1,,1,Non-Partisan,European,English/Welsh,Independent,9000.0,Apartment,141666.0,0,175614
6750,mi,1,26.0,0,Democratic,European,German,Democratic,12000.0,Residential,264523.0,0,323463
6751,ks,1,81.0,0,Republican,European,Dutch (Netherlands),Republican,43000.0,Residential,187500.0,0,353744
6752,tn,1,59.0,1,Democratic,European,English/Welsh,Democratic,,Unknown,87500.0,0,42404
6753,va,1,71.0,0,Democratic,European,Italian,Democratic,157195.0,Residential,675000.0,1,262924
6754,ca,1,68.0,0,Republican,Hispanic and Portuguese,Hispanic,Republican & Independent,95000.0,Residential,582772.0,0,391070
6755,tx,0,24.0,0,Democratic,Hispanic and Portuguese,Hispanic,Democratic,25000.0,Duplex,112500.0,0,194173
6756,fl,1,72.0,1,Republican,East and South Asian,Vietnamese,Democratic & Republican,97000.0,Residential,288061.0,0,291226
6757,va,1,50.0,1,Republican,European,English/Welsh,Democratic & Republican,97000.0,Residential,357964.0,0,265576
6758,ny,1,52.0,1,Democratic,European,English/Welsh,Democratic,198000.0,Residential,574200.0,0,242408
6759,tx,1,68.0,0,Democratic,European,English/Welsh,Democratic,146000.0,Residential,287874.0,0,369539
6760,fl,1,48.0,1,Republican,European,German,Republican,218000.0,Residential,260815.0,0,291927
6761,al,1,30.0,1,Republican,European,English/Welsh,Republican,111000.0,Residential,228697.0,0,298140
6762,nh,1,51.0,0,Republican,European,Italian,Republican,250000.0,Residential,535529.0,0,2326
6763,ca,1,56.0,1,Democratic,Hispanic and Portuguese,Hispanic,Democratic & Independent,73000.0,Residential,681163.0,0,390138
6764,tx,0,31.0,0,Non-Partisan,Hispanic and Portuguese,Hispanic,Independent,67221.0,Unknown,134721.0,0,86058
6765,fl,0,18.0,1,Democratic,European,English/Welsh,Democratic & Republican,132000.0,Residential,245509.0,0,294441
6766,oh,1,45.0,0,Non-Partisan,European,Irish,Independent,48000.0,Residential,105340.0,0,48073
6767,tn,1,61.0,1,Republican,European,German,Republican,166000.0,Residential,237500.0,0,302849
6768,tx,0,29.0,1,Non-Partisan,European,English/Welsh,Independent,56785.0,Apartment,141149.0,0,189680
6769,ny,1,41.0,1,Democratic,European,English/Welsh,Democratic & Republican,102000.0,Residential,257402.0,0,246180
6770,ca,1,49.0,0,Republican,European,German,Republican,247000.0,Residential,577689.0,0,392369
6771,tx,1,53.0,1,Republican,European,German,Republican,68000.0,Residential,149988.0,0,86940
6772,ny,1,51.0,1,Democratic,East and South Asian,Japanese,Democratic,230000.0,Triplex,1171922.0,0,121927
6773,ny,0,80.0,1,Republican,,,Republican,12000.0,Apartment,625000.0,0,126499
6774,al,1,24.0,0,Republican,European,Scots,Republican,185000.0,Residential,251789.0,0,298490
6775,md,0,31.0,1,Republican,Hispanic and Portuguese,Hispanic,Republican,117000.0,Residential,512019.0,0,16091
6776,ms,0,,0,Non-Partisan,Likely African-American,Likely Af-Am (Modeled),Democratic & Independent,41000.0,Residential,112021.0,0,45358
6777,ca,0,49.0,1,Democratic,European,English/Welsh,Democratic,47896.0,Unknown,178749.0,0,101383
6778,vt,1,31.0,0,Non-Partisan,European,English/Welsh,Independent,65000.0,Residential,137450.0,0,230310
6779,ct,1,72.0,1,Democratic,European,Irish,Democratic & Independent,89910.0,Apartment,325000.0,0,116370
6780,fl,1,71.0,1,Republican,European,French,Republican & Independent,74000.0,Residential,265029.0,0,32436
6781,wa,0,23.0,1,Democratic,European,English/Welsh,Democratic,14000.0,Mobil Home,130449.0,0,411538
6782,ar,1,25.0,1,Non-Partisan,European,English/Welsh,Democratic & Independent,36000.0,Residential,137489.0,0,357176
6783,tx,1,26.0,0,Non-Partisan,European,English/Welsh,Independent,123580.0,Apartment,322015.0,0,188180
6784,ks,1,70.0,0,Republican,European,Irish,Republican,105401.0,Unknown,212500.0,0,353306
6785,me,1,49.0,1,Democratic,European,English/Welsh,Democratic & Independent,62091.0,Unknown,170124.0,0,3020
6786,ca,1,62.0,0,Democratic,European,German,Democratic,250000.0,Residential,2197623.0,0,401502
6787,ny,0,51.0,1,Republican,,,Republican,126963.0,Apartment,425000.0,0,122879
6788,oh,1,32.0,0,Non-Partisan,European,Dutch (Netherlands),Independent,98508.0,Residential,121383.0,0,49648
6789,tx,1,56.0,0,Republican,European,English/Welsh,Republican,92000.0,Residential,105544.0,0,368840
6790,nc,1,47.0,0,Democratic,European,English/Welsh,Democratic,204000.0,Residential,281213.0,0,272780
6791,nj,1,56.0,0,Republican,European,Irish,Republican & Independent,143000.0,Residential,1384257.0,0,235615
6792,tx,1,41.0,0,Republican,European,German,Republican,50000.0,Apartment,381680.0,0,195382
6793,in,1,64.0,0,Democratic,European,Polish,Democratic & Republican,72000.0,Residential,164216.0,1,319216
6794,md,1,52.0,0,Republican,European,English/Welsh,Republican,99000.0,Residential,410549.0,1,259904
